origin_airport_code,dest_airport_code,airport_name,latitude,longitude
KMZN,KMZN,Minj Airport,-5.90555556,144.6766667
KMZO,KMZO,Sierra Maestra,20.28888889,-77.08666667
KMZO,KMZO,Sierra Maestra,20.28805556,-77.08916667
KMZO,KMZO,Sierra Maestra International,20.28888889,-77.08666667
KMZO,KMZO,Sierra Maestra,20.28888889,-77.08666667
KMZO,KMZO,Sierra Maestra International,20.28888889,-77.08666667
KMZO,KMZO,Sierra Maestra International,20.28805556,-77.08916667
KMZR,KMZR,Mazar I Sharif,36.70416667,67.20833333
KMZR,KMZR,Mazar I Sharif,36.70666667,67.21277778
KMZR,KMZR,Mazar I Sharif,36.70638889,67.21611111
KMZR,KMZR,Mawlana Jalaludin Muhammad Balkhi,36.70638889,67.21611111
KMZR,KMZR,Mawlana Jalaluddin Muhammad Balkhi,36.70638889,67.21611111
KMZR,KMZR,Mazar E Sharif,36.70666667,67.21277778
KMZR,KMZR,Mawlana Jalaluddin Muhammad Balkhi,36.70638889,67.21611111
KMZT,KMZT,General Rafael Buelna International,23.1625,-106.2738889
KMZT,KMZT,General Rafael Buelna International,23.16138889,-106.2661111
KMZT,KMZT,General Rafael Buelna International,23.16138889,-106.2644444
KMZT,KMZT,General Rafael Buelna International,23.16138889,-106.2661111
KMZT,KMZT,General Rafael Buelna International,23.16138889,-106.2644444
KMZZ,KMZZ,Marion Municipal,40.49083333,-85.67944444
KMZZ,KMZZ,Marion Municipal,40.49083333,-85.67944444
KMZZ,KMZZ,Marion Municipal,40.49,-85.67972222
KN47,KN47,Pottstown Municipal,40.26027778,-75.67083333
KN47,KN47,Pottstown Municipal,40.26055556,-75.67083333
KN87,KN87,Trenton-Robbinsville,40.21388889,-74.60166667
KNAA,KNAA,Narrabri Airport,-30.3,149.8333333
KNAA,KNAA,Narrabri Airport,-30.31916667,149.8272222
KNAD,KNAD,Harriman-and-West,42.69638889,-73.17166667
KNAD,KNAD,Harriman-and-West,42.69611111,-73.17027778
KNAD,KNAD,Harriman-and-West,42.69611111,-73.17055556
KNAD,KNAD,Harriman-and-West,42.69611111,-73.17027778
KNAD,KNAD,Harriman-and-West,42.69638889,-73.17055556
KNAD,KNAD,Harriman-and-West,42.69611111,-73.17027778
KNAD,KNAD,Harriman-and-West,42.69638889,-73.17055556
KNAG,KNAG,Nagpur International,21.09111111,79.04972222
KNAG,KNAG,Dr. Baba Saheb Ambedkar International,21.0975,79.04305556
KNAK,KNAK,Nakhon Ratchasima Airport,14.94944444,102.3127778
KNAN,KNAN,Nadi International,-17.7525,177.4469444
KNAN,KNAN,Nadi International,-17.755,177.4438889
KNAN,KNAN,Nadi International,-17.755,177.4436111
KNAO,KNAO,Nanchong Airport,30.8,106.0666667
KNAP,KNAP,Napoli/Capodichino,40.88611111,14.29166667
KNAP,KNAP,Capodichino,40.88611111,14.29083333
KNAP,KNAP,Capodichino,40.88444444,14.29083333
KNAP,KNAP,Capodichino,40.88611111,14.29083333
KNAP,KNAP,Capodichino,40.88444444,14.29083333
KNAS,KNAS,Nassau International,25.04055556,-77.47194444
KNAS,KNAS,Lynden Pindling International,25.03861111,-77.46638889
KNAS,KNAS,Lynden Pindling International,25.03888889,-77.46611111
KNAS,KNAS,Lynden Pindling International,25.03861111,-77.46638889
KNAS,KNAS,Lynden Pindling International,25.03888889,-77.46611111
KNAT,KNAT,Augusto Severo,-5.91055556,-35.24361111
KNAT,KNAT,Augusto Severo,-5.91027778,-35.24777778
KNAT,KNAT,Augusto Severo,-5.90833333,-35.24916667
KNAT,KNAT,Augusto Severo International,-5.90833333,-35.24916667
KNAT,KNAT,Augusto Severo,-5.90833333,-35.24916667
KNAT,KNAT,Augusto Severo,-5.91027778,-35.24777778
KNAT,KNAT,Augusto Severo,-5.90833333,-35.24916667
KNAU,KNAU,Napuka,-14.17666667,-141.2669444
KNAU,KNAU,Napuka,-14.17666667,-141.2672222
KNAZ,KNAZ,Nana,-10.65555556,162.2058333
KNAZ,KNAZ,Nana,-10.655,162.2066667
KNAZ,KNAZ,Nana,-10.67583333,162.205
KNAZ,KNAZ,Nana,-10.655,162.2066667
KNAZ,KNAZ,Nana,-10.67583333,162.205
KNBA,KNBA,Nambaiyufa Airport,-6.24055556,145.2411111
KNBA,KNBA,Nambaiyufa Airport,-6.25,145.2333333
KNBC,KNBC,Begishevo,55.56666667,52.1
KNBC,KNBC,Begishevo,55.56472222,52.0925
KNBG,KNBG,New Orleans NAS,29.825,-90.035
KNBG,KNBG,New Orleans NAS JRB,29.82722222,-90.02666667
KNBJ,KNBJ,Newburgh Airport,41.53333333,-72.04305556
KBKK,KBKK,Suvarnabhumi International,13.68111111,100.7472222
KBKK,KBKK,Suvarnabhumi International,13.68083333,100.7477778
KNBO,KNBO,Jomo Kenyatta International,-1.31666667,36.93083333
KNBO,KNBO,Nairobi Jomo Kenyatta International,-1.31666667,36.93138889
KNBU,KNBU,Glenview NAS,42.08333333,-87.81833333
KNBW,KNBW,Guantanamo Bay NAS,19.90611111,-75.2075
KNBW,KNBW,Guantanamo Bay NS,19.90638889,-75.20694444
KNBW,KNBW,Guantanamo Bay NS,19.90666667,-75.20694444
KNBW,KNBW,Guantanamo Bay NS,19.90638889,-75.20694444
KNBW,KNBW,Guantanamo Bay NS,19.90666667,-75.20694444
KNC1,KNC1,Gastonia Municipal,35.20277778,-81.14972222
KNC1,KNC1,Gastonia Municipal,35.20277778,-81.15
KNC2,KNC2,Johnston County,35.54083333,-78.39027778
KNC2,KNC2,Johnston Regional,35.54083333,-78.39027778
KNC2,KNC2,Johnston County,35.54083333,-78.39027778
KNC2,KNC2,Johnston Regional,35.54083333,-78.39027778
KNC3,KNC3,Shelby Municipal,35.25555556,-81.60083333
KNC3,KNC3,Shelby-Cleveland County Regional,35.25583333,-81.60083333
KNC4,KNC4,Currituck County Regional,36.39888889,-76.01611111
KNC4,KNC4,Currituck County Regional,36.4,-76.01555556
KNC5,KNC5,Duplin County,35,-77.98166667
KNCA,KNCA,North Caicos Airport,21.91666667,-71.9425
KNCA,KNCA,North Caicos Airport,21.9175,-71.93944444
KNCA,KNCA,North Caicos International,21.9175,-71.93972222
KNCA,KNCA,North Caicos Airport,21.9175,-71.93944444
KNCA,KNCA,North Caicos International,21.9175,-71.93972222
KNCA,KNCA,North Caicos International,21.91722222,-71.94055556
KNCE,KNCE,Cote d'Azur,43.66388889,7.2175
KNCE,KNCE,Cote d'Azur,43.65833333,7.21583333
KNCE,KNCE,Nice Cote d'Azur,43.65833333,7.21583333
KNCE,KNCE,Cote D Azur,43.65833333,7.21583333
KNCE,KNCE,Nice Cote D Azur,43.65833333,7.21583333
KNCH,KNCH,Nachingwea Airport,-10.36388889,38.775
KNCH,KNCH,Nachingwea Airport,-10.35833333,38.78027778
KNCI,KNCI,Necocli Airport,8.45638889,-76.77944444
KNCI,KNCI,Necocli Airport,8.45333333,-76.77888889
KNCL,KNCL,Newcastle/Woolsington,55.03777778,-1.68666667
KNCL,KNCL,Newcastle Airport,55.03777778,-1.68666667
KNCL,KNCL,Newcastle Airport,55.0375,-1.69166667
KNCL,KNCL,Newcastle Airport,55.03805556,-1.68972222
KNCL,KNCL,Newcastle Airport,55.0375,-1.69166667
KNCL,KNCL,Newcastle Airport,55.03805556,-1.68972222
KNCN,KNCN,Chenega Bay,60.07722222,-147.9919444
KNCN,KNCN,Chenega Bay,60.07861111,-147.9947222
KNCN,KNCN,Chenega Bay,60.07722222,-147.9919444
KNCN,KNCN,Chenega Bay,60.07861111,-147.9947222
KNCO,KNCO,Quonset State Air Reserve National Guard Helipad,41.59944444,-71.41666667
KNCP,KNCP,Cubi Point NAS,14.79444444,120.2713889
KNCQ,KNCQ,Dobbins ARB,33.91527778,-84.51638889
KNCQ,KNCQ,Dobbins ARB,33.91444444,-84.51416667
KNCQ,KNCQ,Dobbins ARB,33.91527778,-84.51638889
KNCQ,KNCQ,Dobbins ARB,33.91444444,-84.51416667
KNCS,KNCS,Newcastle Airport,-27.77416667,29.99
KNCS,KNCS,Newcastle Airport,-27.77055556,29.97666667
KNCT,KNCT,Nicoya Airport,10.13888889,-85.445
KNCT,KNCT,Nicoya Airport,10.13972222,-85.44527778
KNCT,KNCT,Nicoya Airport,10.13944444,-85.44555556
KNCT,KNCT,Miguel Angel Castillo Zumbado,10.13944444,-85.44555556
KNCT,KNCT,Nicoya Airport,10.13972222,-85.44527778
KNCT,KNCT,Miguel Angel Castillo Zumbado,10.13944444,-85.44555556
KNCU,KNCU,Nukus Airport,42.48666667,59.62277778
KNCU,KNCU,Nukus Airport,42.48916667,59.62277778
KNCY,KNCY,Meythet,45.93055556,6.10083333
KNCY,KNCY,Meythet,45.92916667,6.09888889
KNCY,KNCY,Annecy Meythet,45.92916667,6.09888889
KNCY,KNCY,Meythet,45.92916667,6.09888889
KNCY,KNCY,Annecy Meythet,45.92916667,6.09888889
KND1,KND1,Hamry Field,46.64888889,-96.99861111
KND1,KND1,Hamry Field,46.64861111,-96.99888889
KND1,KND1,Robert Odegaard Field,46.64861111,-96.99888889
KND1,KND1,Hamry Field,46.64861111,-96.99888889
KND1,KND1,Robert Odegaard Field,46.64861111,-96.99888889
KNDB,KNDB,Nouadhibou Airport,20.93416667,-17.02833333
KNDB,KNDB,Nouadhibou Airport,20.93305556,-17.03
KNDC,KNDC,Nanded Airport,19.18138889,77.32555556
KNDJ,KNDJ,Ndjamena Airport,12.13472222,15.035
KNDJ,KNDJ,Ndjamena Hassan Djamous,12.13361111,15.03388889
KNDJ,KNDJ,Hassan Djamous,12.13361111,15.03388889
KNDJ,KNDJ,Ndjamena Hassan Djamous,12.13361111,15.03388889
KNDJ,KNDJ,Hassan Djamous,12.13361111,15.03388889
KNDL,KNDL,Ndele Airport,8.42666667,20.63166667
KNDL,KNDL,Ndele Airport,8.42666667,20.63166667
KNDL,KNDL,Ndele Airport,8.42694444,20.635
KNDR,KNDR,El Aroui International,34.98916667,-3.02777778
KNDZ,KNDZ,Nordholz Airport,53.76888889,8.65833333
KNDZ,KNDZ,Nordholz-Spieka,53.76888889,8.65833333
KNDZ,KNDZ,Nordholz-Spieka,53.76638889,8.6425
KNDZ,KNDZ,Nordholz-Spieka,53.76694444,8.6425
KNDZ,KNDZ,Nordholz-Spieka,53.76888889,8.64222222
KNDZ,KNDZ,Nordholz-Spieka,53.76638889,8.6425
KNDZ,KNDZ,Nordholz-Spieka,53.76888889,8.64222222
KNE1,KNE1,Quinn Field,40.92638889,-100.1483333
KNE1,KNE1,Quinn Field,40.92555556,-100.1466667
KNE1,KNE1,Gothenburg Municipal,40.92555556,-100.1466667
KNE1,KNE1,Quinn Field,40.92555556,-100.1466667
KNE1,KNE1,Gothenburg Municipal,40.92555556,-100.1466667
KNE2,KNE2,Blair Municipal,41.41805556,-96.11361111
KNE2,KNE2,Blair Municipal,41.41472222,-96.10888889
KNEA,KNEA,Glynco NAS,31.25055556,-81.47611111
KNEG,KNEG,Negril Airport,18.30833333,-78.33333333
KNEG,KNEG,Negril Airport,18.34444444,-78.33638889
KNEG,KNEG,Negril Airport,18.34194444,-78.33416667
KNEG,KNEG,Negril Airport,18.34444444,-78.33638889
KNEG,KNEG,Negril Airport,18.34194444,-78.33416667
KNEL,KNEL,Lakehurst Naec,40.02333333,-74.39916667
KNEL,KNEL,Lakehurst/Maxfield Field,40.035,-74.35222222
KNER,KNER,Neryungri Airport,56.9,124.8833333
KNET,KNET,New Bight Airport,24.31527778,-75.45416667
KNEU,KNEU,Sam Neua Airport,20.41472222,104.0686111
KNEU,KNEU,Sam Neua Airport,20.41833333,104.0666667
KNEU,KNEU,Sam Neua Airport,20.41833333,104.0661111
KNEU,KNEU,Samneua,20.41833333,104.0661111
KNEU,KNEU,Sam Neua Airport,20.41833333,104.0666667
KNEU,KNEU,Samneua,20.41833333,104.0661111
KNEV,KNEV,Newcastle,17.205,-62.5925
KNEV,KNEV,Newcastle,17.205,-62.5925
KNEV,KNEV,Vance Winkworth Amory International,17.20555556,-62.59388889
KNEV,KNEV,Vance Winkworth Amory International,17.20555556,-62.59
KNEV,KNEV,Vance Winkworth Amory,17.20555556,-62.59
KNEV,KNEV,Vance Winkworth Amory International,17.20555556,-62.59388889
KNEV,KNEV,Vance Winkworth Amory,17.20555556,-62.59
KNEW,KNEW,Lakefront,30.03944444,-90.02666667
KNEW,KNEW,Lakefront,30.0425,-90.02833333
KNFL,KNFL,Fallon NAS,39.41666667,-118.7
KNFL,KNFL,Fallon NAS,39.41777778,-118.6986111
KNGA,KNGA,Young Airport,-34.25833333,148.25
KNGA,KNGA,Young Airport,-34.25555556,148.2480556
KNGB,KNGB,Lishe,29.82666667,121.4619444
KNGC,KNGC,North Rim,36.18333333,-112.1333333
KNGD,KNGD,Anegada Airport,18.71666667,-64.3
KNGD,KNGD,Anegada Airport,18.72777778,-64.32777778
KNGD,KNGD,Anegada Airport,18.72777778,-64.32861111
KNGD,KNGD,Auguste George,18.7275,-64.32888889
KNGD,KNGD,Anegada Airport,18.72777778,-64.32777778
KNGD,KNGD,Auguste George,18.7275,-64.32888889
KNGE,KNGE,N'Gaoundere Airport,7.35638889,13.56138889
KNGE,KNGE,N'Gaoundere Airport,7.35694444,13.55916667
KNGF,KNGF,Kaneohe Bay MCAS,21.45055556,-157.7680556
KNGM,KNGM,Agana NAS,13.44972222,144.75
KNGM,KNGM,Agana NAS,13.44972222,144.75
KNGO,KNGO,Nagoya Airport,35.255,136.9244444
KNKM,KNKM,Nagoya - Komaki,35.255,136.9244444
KNKM,KNKM,Nagoya Airport,35.25555556,136.9244444
KNGP,KNGP,Corpus Christi NAS,27.69277778,-97.29111111
KNGP,KNGP,Corpus Christi NAS,27.69277778,-97.29027778
KNGS,KNGS,Nagasaki Airport,32.91361111,129.9158333
KNGS,KNGS,Nagasaki Airport,32.91694444,129.9136111
KNGS,KNGS,Nagasaki Airport,32.91694444,129.9133333
KNGS,KNGS,Nagasaki Airport,32.91694444,129.9136111
KNGS,KNGS,Nagasaki Airport,32.91694444,129.9133333
KNGU,KNGU,Norfolk NAS,36.93722222,-76.29055556
KNGU,KNGU,Norfolk NS,36.93777778,-76.28916667
KNGU,KNGU,Norfolk NS,36.9375,-76.28916667
KNGU,KNGU,Norfolk NS,36.93777778,-76.28916667
KNGU,KNGU,Norfolk NS,36.9375,-76.28916667
KNGZ,KNGZ,Alameda NAS,37.79055556,-122.3255556
KNHA,KNHA,Nha Trang,12.22777778,109.1938889
KNHA,KNHA,Nha Trang,12.22777778,109.1938889
KNHA,KNHA,Nha Trang,12.2275,109.1922222
KNHA,KNHA,Nha Trang,12.2275,109.1925
KNHA,KNHA,Nha Trang,12.2275,109.1922222
KNHD,KNHD,Minhad AB,25.02694444,55.36638889
KNHD,KNHD,Minhad AB,25.04416667,55.35027778
KNHD,KNHD,Minhad AB,25.02694444,55.36638889
KNHK,KNHK,Patuxent River NAS,38.29166667,-76.41638889
KNHK,KNHK,Patuxent River NAS,38.28888889,-76.41
KNHK,KNHK,Patuxent River NAS,38.28638889,-76.41
KNHK,KNHK,Patuxent River NAS,38.28888889,-76.41
KNHK,KNHK,Patuxent River NAS,38.28638889,-76.41
KNHT,KNHT,RAF Northolt,51.55305556,-0.41805556
KNHT,KNHT,RAF Northolt,51.55305556,-0.41833333
KNHT,KNHT,RAF Northolt,51.55277778,-0.41972222
KNHT,KNHT,RAF Northolt,51.55305556,-0.41833333
KNHT,KNHT,RAF Northolt,51.55277778,-0.41972222
KNHV,KNHV,Nuku Hiva Fr.Poly.,-8.78333333,-140.1666667
KNHZ,KNHZ,Brunswick NAS,43.89222222,-69.93916667
KNHZ,KNHZ,Brunswick Executive,43.8925,-69.93888889
KNHZ,KNHZ,Brunswick Executive,43.89222222,-69.93888889
KNHZ,KNHZ,Brunswick Executive,43.8925,-69.93888889
KNHZ,KNHZ,Brunswick Executive,43.89222222,-69.93888889
KNIA,KNIA,Nimba Airport,7.49361111,-8.58361111
KNIA,KNIA,Nimba Airport,7.49361111,-8.58416667
KNIB,KNIB,Nikolai Airport,63.01805556,-154.3791667
KNIB,KNIB,Nikolai Airport,63.01861111,-154.3583333
KNIC,KNIC,Nicosia Airport,35.15111111,33.27222222
KNIC,KNIC,Nicosia Airport,35.15555556,33.27333333
KNIE,KNIE,Niblack Airport,55.06666667,-132.1458333
KNIG,KNIG,Nikunau Airport,-1.31111111,176.4083333
KNIG,KNIG,Nikunau Airport,-1.31472222,176.4097222
KNIM,KNIM,Diori Hamani,13.48222222,2.18333333
KNIN,KNIN,Ninilchik Airport,60.01888889,-151.5875
KNIN,KNIN,Ninilchik Airport,60.02027778,-151.5894444
KNIP,KNIP,Jacksonville NAS,30.23416667,-81.67527778
KNIP,KNIP,Jacksonville NAS,30.23388889,-81.675
KNIP,KNIP,Jacksonville NAS,30.23361111,-81.67611111
KNIP,KNIP,Jacksonville NAS,30.23388889,-81.675
KNIP,KNIP,Jacksonville NAS,30.23361111,-81.67611111
KNIP,KNIP,Jacksonville NAS,30.23416667,-81.67527778
KNIP,KNIP,Jacksonville NAS,30.23361111,-81.67611111
KNIT,KNIT,Niort Airport,46.31666667,-0.45
KNIX,KNIX,Nioro Airport,15.23916667,-9.57722222
KNIX,KNIX,Nioro Airport,15.23888889,-9.57638889
KNIX,KNIX,Nioro Airport,15.23916667,-9.57638889
KNIX,KNIX,Nioro Airport,15.23888889,-9.57638889
KNIX,KNIX,Nioro Airport,15.23916667,-9.57638889
KNIX,KNIX,Nioro Airport,15.23888889,-9.57638889
KNJ1,KNJ1,Camden County,39.77833333,-74.94777778
KNJ2,KNJ2,Eagles Nest,39.66638889,-74.30805556
KNJ2,KNJ2,Eagles Nest,39.665,-74.3075
KNJ2,KNJ2,Eagles Nest,39.66555556,-74.30805556
KNJ2,KNJ2,Eagles Nest,39.665,-74.3075
KNJ2,KNJ2,Eagles Nest,39.66555556,-74.30805556
KNJA,KNJA,Atsugi NAF,35.45138889,139.4533333
KNJA,KNJA,Atsugi NAF,35.45472222,139.45
KNJC,KNJC,Nizhnevartovsk Airport,60.95,76.48333333
KNJC,KNJC,Nizhnevartovsk Airport,60.94972222,76.48305556
KNJC,KNJC,Nizhnevartovsk Airport,60.94861111,76.48055556
KNJC,KNJC,Nizhnevartovsk Airport,60.94972222,76.48305556
KNJC,KNJC,Nizhnevartovsk Airport,60.94861111,76.48055556
KNJK,KNJK,El Centro NAF,32.8275,-115.6688889
KNJK,KNJK,El Centro NAF,32.82916667,-115.6716667
KNKA,KNKA,Nkan Airport,0.7,9.98333333
KNKC,KNKC,Nouakchott Airport,18.09194444,-15.95194444
KNKC,KNKC,Nouakchott Airport,18.09777778,-15.94805556
KNKG,KNKG,Lukou,31.74222222,118.8619444
KNKG,KNKG,Lukou,31.73222222,118.8630556
KNKG,KNKG,Lukou,31.74222222,118.8619444
KNKG,KNKG,Lukou,31.73222222,118.8630556
KNKI,KNKI,Naukiti Airport,55.875,-133.2208333
KNGO,KNGO,Chubu Centrair International,34.85833333,136.8052778
KNKN,KNKN,Nankina Airport,-5.83333333,146.4583333
KNKN,KNKN,Nankina Airport,-5.83527778,146.4525
KNKN,KNKN,Nankina Airport,-5.83666667,146.4533333
KNKN,KNKN,Nankina Airport,-5.83527778,146.4525
KNKN,KNKN,Nankina Airport,-5.83666667,146.4533333
KNKS,KNKS,Nkongsamba Airport,4.935,9.93666667
KNKT,KNKT,Cherry Point MCAS,34.9025,-76.88138889
KN1C,KN1C,Cherry Point MCAS,34.90083333,-76.88083333
KN1C,KN1C,Cherry Point MCAS,34.90305556,-76.88083333
KN1C,KN1C,Cherry Point MCAS,34.90083333,-76.88083333
KN1C,KN1C,Cherry Point MCAS,34.90305556,-76.88083333
KNKV,KNKV,Nichin Cove Seaplane Base,55.85,-133.2166667
KNKW,KNKW,Diego Garcia Nsf,-7.31277778,72.41083333
KNKW,KNKW,Diego Garcia Nsf,-7.31333333,72.41111111
KNKX,KNKX,Miramar NAS,32.86916667,-117.1436111
KNKX,KNKX,Miramar MCAS,32.86833333,-117.1416667
KNKX,KNKX,Miramar MCAS,32.86861111,-117.1430556
KNKX,KNKX,Miramar MCAS,32.86833333,-117.1416667
KNKX,KNKX,Miramar MCAS,32.86861111,-117.1430556
KNLA,KNLA,Ndola Airport,-12.99583333,28.66305556
KNLA,KNLA,Ndola Airport,-12.99805556,28.665
KNLA,KNLA,Ndola International,-12.99805556,28.665
KNLA,KNLA,Ndola Airport,-12.99805556,28.665
KNLA,KNLA,Ndola Airport,-12.99833333,28.665
KNLA,KNLA,Ndola Airport,-12.99805556,28.665
KNLA,KNLA,Ndola Airport,-12.99833333,28.665
KNLC,KNLC,Lemoore NAS,36.33305556,-119.9522222
KNLC,KNLC,Lemoore NAS,36.33305556,-119.9519444
KNLC,KNLC,Lemoore NAS,36.33305556,-119.9522222
KNLC,KNLC,Lemoore NAS,36.33305556,-119.9519444
KNLC,KNLC,Lemoore NAS,36.33305556,-119.9522222
KNLD,KNLD,Nuevo Laredo International,27.43472222,-99.56666667
KNLD,KNLD,Quetzalcoatl International,27.44333333,-99.57
KNLG,KNLG,Nelson Lagoon Airport,56.0075,-161.1675
KNLG,KNLG,Nelson Lagoon Airport,56.0075,-161.1602778
KNLK,KNLK,Norfolk Island International,-29.0425,167.9394444
KNLK,KNLK,Norfolk Island International,-29.0425,167.9394444
KNLK,KNLK,Norfolk Island International,-29.04166667,167.9386111
KNLK,KNLK,Norfolk Island International,-29.0425,167.9380556
KNLK,KNLK,Norfolk Island Airport,-29.0425,167.9380556
KNLK,KNLK,Norfolk Island International,-29.04166667,167.9386111
KNLK,KNLK,Norfolk Island Airport,-29.0425,167.9380556
KNLO,KNLO,N'Dolo,-4.325,15.32638889
KNLO,KNLO,N'Dolo,-4.32666667,15.32722222
KNLP,KNLP,Nelspruit Airport,-25.50083333,30.91388889
KNLP,KNLP,Nelspruit Airport,-25.50083333,30.91361111
KNLP,KNLP,Nelspruit Airport,-25.50055556,30.91361111
KNLS,KNLS,Nicholson Station,-18.05083333,128.8958333
KNMC,KNMC,Norman's Cay Airport,24.59361111,-76.82
KNMC,KNMC,Norman's Cay Airport,24.59416667,-76.82027778
KNMC,KNMC,Norman's Cay Airport,24.59638889,-76.81888889
KNMC,KNMC,Norman's Cay Airport,24.59416667,-76.82027778
KNMC,KNMC,Norman's Cay Airport,24.59638889,-76.81888889
KNME,KNME,Nightmute Airport,60.49166667,-164.7208333
KNME,KNME,Nightmute Airport,60.47111111,-164.7008333
KNME,KNME,Nightmute Airport,60.46916667,-164.7041667
KNME,KNME,Nightmute Airport,60.47111111,-164.7008333
KNME,KNME,Nightmute Airport,60.46916667,-164.7041667
KNMG,KNMG,San Miguel Airport,8.45611111,-78.93472222
KNMG,KNMG,San Miguel Airport,8.45638889,-78.93416667
KNNA,KNNA,Kenitra Airport,34.29888889,-6.59583333
KNNA,KNNA,Kenitra Airport,34.30138889,-6.6
KNNA,KNNA,Kenitra Airport,34.30166667,-6.6
KNNA,KNNA,Kenitra Airport,34.29888889,-6.59583333
KNNA,KNNA,Kenitra Airport,34.30166667,-6.6
KNNA,KNNA,Kenitra Airport,34.29916667,-6.59555556
KNNG,KNNG,Wuxu,22.60861111,108.1755556
KNNK,KNNK,Naknek Airport,58.73277778,-157.02
KNNK,KNNK,Naknek Airport,58.73472222,-157.0252778
KNNK,KNNK,Naknek Airport,58.73277778,-157.02
KNNK,KNNK,Naknek Airport,58.73472222,-157.0252778
KNNL,KNNL,Nondalton Airport,59.97805556,-154.8413889
KNNL,KNNL,Nondalton Airport,59.98027778,-154.8391667
KNNU,KNNU,Nanuque Airport,-17.81666667,-40.33333333
KNNU,KNNU,Nanuque Airport,-17.82305556,-40.32972222
KNNY,KNNY,Nanyang East,32.98083333,112.6158333
KNNY,KNNY,Nanyang East,32.98277778,112.6175
KNNY,KNNY,Nanyang East,32.98083333,112.6158333
KNNY,KNNY,Nanyang East,32.98277778,112.6175
KNOA,KNOA,Nowra Airport,-34.95055556,150.5375
KNOA,KNOA,Nowra Airport,-34.94888889,150.5369444
KNOC,KNOC,Ireland West Airport Knock,53.91,-8.81777778
KNOC,KNOC,Ireland West Airport Knock,53.91027778,-8.81861111
KNOG,KNOG,Nogales International,31.22916667,-110.9761111
KNOG,KNOG,Nogales International,31.22638889,-110.9769444
KNOG,KNOG,Nogales International,31.22777778,-110.9752778
KNOG,KNOG,Nogales International,31.22638889,-110.9769444
KNON,KNON,Nonouti Airport,-0.63694444,174.4386111
KNON,KNON,Nonouti Airport,-0.63972222,174.4277778
KNOP,KNOP,Nab,10.33333333,123.9
KNOR,KNOR,Nordfjordur Airport,65.13277778,-13.74194444
KNOR,KNOR,Nordfjordur Airport,65.13194444,-13.74638889
KNOR,KNOR,Nordfjordur Airport,65.13194444,-13.74527778
KNOR,KNOR,Nordfjordur Airport,65.13166667,-13.74694444
KNOR,KNOR,Nordfjordur Airport,65.13194444,-13.74638889
KNOR,KNOR,Nordfjordur Airport,65.13166667,-13.74694444
KNOR,KNOR,Nordfjordur Airport,65.13166667,-13.7475
KNOS,KNOS,Nossi Be/Fascene,-13.31111111,48.31388889
KNOS,KNOS,Fascene,-13.31111111,48.31388889
KNOS,KNOS,Fascene,-13.31194444,48.31472222
KNOS,KNOS,Fascene,-13.31222222,48.31472222
KNOS,KNOS,Fascene,-13.31194444,48.31472222
KNOS,KNOS,Fascene,-13.31222222,48.31472222
KNOT,KNOT,Gnoss Field,38.14444444,-122.5580556
KNOT,KNOT,Gnoss Field,38.14361111,-122.5561111
KNOT,KNOT,Gnoss Field,38.14361111,-122.5572222
KNOT,KNOT,Gnoss Field,38.14361111,-122.5561111
KNOT,KNOT,Gnoss Field,38.14361111,-122.5572222
KNOU,KNOU,Tontouta,-22.01694444,166.2108333
KNOU,KNOU,La Tontouta,-22.01444444,166.2130556
KNOU,KNOU,Noumea La Tontouta,-22.01444444,166.2130556
KNOU,KNOU,La Tontouta,-22.01444444,166.2130556
KNOU,KNOU,Noumea La Tontouta,-22.01444444,166.2130556
KNOV,KNOV,Albano Machado,-12.80555556,15.75722222
KNOV,KNOV,Huambo Airport,-12.80888889,15.76055556
KNPA,KNPA,Pensacola NAS Forrest Sherman Field,30.35277778,-87.32027778
KNPA,KNPA,Pensacola NAS,30.35333333,-87.31805556
KNPE,KNPE,Napier Airport,-39.46805556,176.8652778
